2025-10-17 17:29:00.2|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 17:29:00.8|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 17:29:00.8|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-17 17:37:09.4|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 17:37:09.4|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 17:37:11.4|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 100, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 17:37:11.4|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 100, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 17:37:13.4|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 200, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 17:37:13.4|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 200, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 17:37:15.4|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 300, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 17:37:15.4|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 300, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 17:37:17.4|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 400, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 17:37:17.4|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 400, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 17:37:19.4|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 500, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 17:37:19.4|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 500, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 17:37:21.4|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 600, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 17:44:30.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 17:44:30.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-17 17:44:30.9|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-17 17:44:30.9|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 17:55:01.9|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2040, 2020, 2030, 2045]
2025-10-17 17:55:01.9|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2020, 2030, 2040, 2045, 2050, 2060]
2025-10-17 18:00:00.4|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 18:00:00.4|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-17 18:00:01.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-17 18:00:01.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 18:15:30.5|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 18:15:30.5|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-17 18:15:31.2|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 18:15:31.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-17 18:17:19.8|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 18:17:19.8|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 18:17:21.8|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 100, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 18:17:21.8|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 100, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 18:17:23.8|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 200, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 18:17:23.8|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 200, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 18:17:25.8|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 300, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 18:17:25.8|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 300, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 18:17:27.8|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 400, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 18:17:27.8|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 400, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 18:17:29.8|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 500, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 18:17:29.8|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 500, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 18:17:31.8|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 600, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 18:17:50.2|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 18:17:50.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 18:17:52.2|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 100, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 18:17:52.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 100, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 18:17:54.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 200, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 18:17:56.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 300, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 18:17:58.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 400, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 18:18:00.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 500, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 18:18:02.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 600, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 18:25:32.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2040, 2020, 2030, 2045]
2025-10-17 18:25:32.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2020, 2030, 2040, 2045, 2050, 2060]
2025-10-17 18:31:00.7|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-17 18:31:00.7|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 18:31:01.6|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 18:31:01.6|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-17 18:31:30.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): IMDbId:[8368368], Offset: 0, Limit: 100, Categories: [2000, 2010, 2020, 2030, 2040, 2045, 2050, 2060]
2025-10-17 18:31:30.2|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): IMDbId:[8368368], Offset: 0, Limit: 100, Categories: [2000, 2010, 2040, 2020, 2030, 2045]
2025-10-17 18:31:41.6|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): IMDbId:[8368368], Offset: 0, Limit: 100, Categories: [2000, 2010, 2040, 2020, 2030, 2045]
2025-10-17 18:31:41.6|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): IMDbId:[8368368], Offset: 0, Limit: 100, Categories: [2000, 2010, 2020, 2030, 2040, 2045, 2050, 2060]
2025-10-17 18:38:28.9|Info|Bootstrap|Starting Prowlarr - /app/prowlarr/bin/Prowlarr - Version 2.0.5.5160
2025-10-17 18:38:29.1|Info|AppFolderInfo|Data directory is being overridden to [/config]
2025-10-17 18:38:29.4|Info|AppFolderInfo|Data directory is being overridden to [/config]
2025-10-17 18:38:30.8|Info|AppFolderInfo|Data directory is being overridden to [/config]
2025-10-17 18:38:31.2|Info|MigrationController|*** Migrating data source=/config/prowlarr.db;cache size=-20000;datetimekind=Utc;journal mode=Wal;pooling=True;version=3;busytimeout=100 ***
2025-10-17 18:38:31.3|Info|FluentMigrator.Runner.MigrationRunner|DatabaseEngineVersionCheck migrating
2025-10-17 18:38:31.3|Info|FluentMigrator.Runner.MigrationRunner|PerformDBOperation 
2025-10-17 18:38:31.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Performing DB Operation
2025-10-17 18:38:31.4|Info|DatabaseEngineVersionCheck|SQLite 3.49.2
2025-10-17 18:38:31.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0940783s
2025-10-17 18:38:31.4|Info|FluentMigrator.Runner.MigrationRunner|DatabaseEngineVersionCheck migrated
2025-10-17 18:38:31.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.1018587s
2025-10-17 18:38:31.5|Info|MigrationController|*** Migrating data source=/config/logs.db;cache size=-20000;datetimekind=Utc;journal mode=Wal;pooling=True;version=3;busytimeout=100 ***
2025-10-17 18:38:31.6|Info|FluentMigrator.Runner.MigrationRunner|DatabaseEngineVersionCheck migrating
2025-10-17 18:38:31.6|Info|FluentMigrator.Runner.MigrationRunner|PerformDBOperation 
2025-10-17 18:38:31.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Performing DB Operation
2025-10-17 18:38:31.6|Info|DatabaseEngineVersionCheck|SQLite 3.49.2
2025-10-17 18:38:31.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0031949s
2025-10-17 18:38:31.6|Info|FluentMigrator.Runner.MigrationRunner|DatabaseEngineVersionCheck migrated
2025-10-17 18:38:31.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0035861s
2025-10-17 18:38:32.1|Info|Microsoft.Hosting.Lifetime|Now listening on: http://[::]:9696
2025-10-17 18:38:32.5|Info|CommandExecutor|Starting 3 threads for tasks.
2025-10-17 18:38:33.2|Info|ManagedHttpDispatcher|IPv4 is available: True, IPv6 will be disabled
2025-10-17 18:38:34.2|Info|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down.
2025-10-17 18:38:34.2|Info|Microsoft.Hosting.Lifetime|Hosting environment: Production
2025-10-17 18:38:34.2|Info|Microsoft.Hosting.Lifetime|Content root path: /app/prowlarr/bin
2025-10-17 18:46:07.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-17 18:46:07.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-17 18:46:07.5|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 18:46:07.5|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 18:55:36.7|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2020, 2030, 2040, 2045, 2050, 2060]
2025-10-17 18:55:36.8|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2040, 2020, 2030, 2045]
2025-10-17 19:01:37.1|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-17 19:01:37.1|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 19:01:37.1|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-17 19:01:37.1|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 19:17:07.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-17 19:17:07.2|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 19:17:07.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-17 19:17:07.2|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 19:23:39.1|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): IMDbId:[8368368], Offset: 0, Limit: 100, Categories: [2000, 2010, 2040, 2020, 2030, 2045]
2025-10-17 19:23:39.1|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): IMDbId:[8368368], Offset: 0, Limit: 100, Categories: [2000, 2010, 2020, 2030, 2040, 2045, 2050, 2060]
2025-10-17 19:26:06.8|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2020, 2030, 2040, 2045, 2050, 2060]
2025-10-17 19:26:06.8|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2040, 2020, 2030, 2045]
2025-10-17 19:32:37.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 19:32:37.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-17 19:32:37.4|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-17 19:32:37.4|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 19:48:07.4|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 19:48:07.4|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
